id,created_at,text
1305106739042439168,2020-09-13 11:31:08,"पिछले 15 सालों में बिहार ने दिखाया है कि अगर सही सरकार हो, सही फैसले लिए जाएं, स्पष्ट नीति हो, तो विकास होता है और… https://t.co/KHdrjEssLQ"
1305106602509426688,2020-09-13 11:30:36,"बिहार देश की प्रतिभा का पावर हाउस है, ऊर्जा केंद्र है।

आप किसी दूसरे राज्य में भी चले जाइए, बिहार की ताकत, बिहार… https://t.co/887jokHfg7"
1305106458229563393,2020-09-13 11:30:02,"उज्ज्वला योजना से गरीब के जीवन में क्या बदलाव आया, यह कोरोना के दौरान हम सभी ने फिर महसूस किया है।

आज देश के 8 करो… https://t.co/GVCo802MYJ"
1305106355989237761,2020-09-13 11:29:37,"प्रधानमंत्री ऊर्जा गंगा योजना के तहत करीब 3 हजार किलोमीटर लंबी पाइपलाइन से 7 राज्यों को जोड़ा जा रहा है, जिनमें बि… https://t.co/azU935kyjX"
1305039440406917120,2020-09-13 07:03:43,Dedicating to the nation key projects relating to the petroleum sector in Bihar. #UjjwalBihar https://t.co/bCD3c9syJ6
1304820104127946752,2020-09-12 16:32:09,कल का दिन बिहार की विकास यात्रा के लिए अहम है। दोपहर 12 बजे पेट्रोलियम सेक्टर से जुड़े तीन प्रमुख प्रोजेक्ट राष्ट्र… https://t.co/jVGql9KsQs
1304797341665251329,2020-09-12 15:01:42,RT @NBirenSingh: Local products prepared by tribals of Churachandpur under Pradhan Mantri Van Dhan Yojna are sold today by VDVK outside the…
1304797323155795968,2020-09-12 15:01:38,RT @NBirenSingh: Amla &amp; Mango pickles and Heimang candies prepared by Thorhing and Pheikar SHG of Kasom village Kamjong Divn of Ukhrul Dist…
1304712739613360133,2020-09-12 09:25:32,"Great thread, offering a glimpse of the robust India-Japan friendship as well as the strong potential of our partne… https://t.co/nxJh4phj7I"
1304712180722360320,2020-09-12 09:23:18,"जब गरीब की, गांव की आय और आत्मविश्वास बढ़ता है तो आत्मनिर्भर भारत बनाने का हमारा संकल्प भी मजबूत होता है।

इस आत्म… https://t.co/ZonDDMNpQl"
1304711827729702912,2020-09-12 09:21:54,"पहले गरीब सरकार के पीछे दौड़ता था, अब सरकार लोगों के पास जा रही है।

अब किसी की इच्छा के अनुसार लिस्ट में नाम जोड़ा… https://t.co/Brmlb2JVxj"
1304711733190078464,2020-09-12 09:21:32,कोरोना काल में तमाम रुकावटों के बीच भी देशभर में प्रधानमंत्री आवास योजना के तहत 18 लाख घरों का काम पूरा किया गया है… https://t.co/Bvvtxz77W4
1304711397549338624,2020-09-12 09:20:12,ग्वालियर के नरेंद्र नामदेव जी ने बताया कि किस प्रकार उनके परिवार पर दुखों का पहाड़ टूट पड़ा था। प्रधानमंत्री आवास… https://t.co/XxxwsWOiJ5
1304711309955493889,2020-09-12 09:19:51,"सिंगरौली के प्यारे लाल यादव जी ने बताया कि खपरैल के घर में उन्हें किस प्रकार की मुसीबत झेलनी पड़ती थी, लेकिन अब उन… https://t.co/oBVRv3NqLL"
1304711195669065728,2020-09-12 09:19:24,प्रधानमंत्री आवास योजना के तहत धार के गुलाब सिंह जी को भी घर आवंटित हुआ है। उनके बेटे ने बताया कि किस प्रकार ये पल… https://t.co/EZ9VkRAPLv
1304656165310095360,2020-09-12 05:40:43,Ensuring housing for all. Watch. #PMGraminGrihaPravesh https://t.co/SlmgIR3kWt
1304652772936122369,2020-09-12 05:27:15,"In a short while from now, will be joining a special programme - ‘Grih Pravesh’ and inauguration of houses built un… https://t.co/QLEcvfUAdd"
1304443627112857608,2020-09-11 15:36:10,2022 तक देश के हर परिवार को घर देने के लक्ष्य की दिशा में यह एक और महत्वपूर्ण कदम है। प्रधानमंत्री आवास योजना -… https://t.co/J2dCD4Vwj3
1304443624768172032,2020-09-11 15:36:10,मध्‍य प्रदेश में 1.75 लाख परिवारों के लिए गृह प्रवेश की शुभ घड़ी आई है। कल सुबह 11 बजे वीडियो कॉन्फ्रेंसिंग के जरिए… https://t.co/cD17mjmDzt
1304412094339506181,2020-09-11 13:30:52,"भाषा शिक्षा का माध्यम है, भाषा ही सारी शिक्षा नहीं है।

जिस भी भाषा में बच्चा आसानी से सीख सके, चीजें Learn कर सके,… https://t.co/C2Pv2W0zek"
1304411998902345732,2020-09-11 13:30:29,"हमारे देश में Learning Driven Education की जगह Marks और Marks-Sheet Education हावी है।

आज सच्चाई ये है कि मार्क्स… https://t.co/fzKsVB3HAw"
1304411745927139328,2020-09-11 13:29:29,"हमें अपने Students को 21st Century की Skills के साथ आगे बढ़ाना है। ये Skills हैं -
Critical Thinking
Creativity
Col… https://t.co/Gjk14X9zvw"
1304411542532759552,2020-09-11 13:28:41,"मूलभूत शिक्षा पर ध्यान इस नीति का सबसे महत्वपूर्ण पहलू है। 

राष्ट्रीय शिक्षा नीति के तहत Foundational Literacy and… https://t.co/os83tnFGzu"
1304411420482650112,2020-09-11 13:28:12,"जैसा बचपन होगा, भविष्य काफी कुछ उसी पर निर्भर करता है। इसलिए राष्ट्रीय शिक्षा नीति में बच्चों की शिक्षा पर बहुत… https://t.co/2zpcZLOso2"
1304411030252969991,2020-09-11 13:26:39,"राष्ट्रीय शिक्षा नीति 21वीं सदी के भारत को नई दिशा देने वाली है।

यह नीति नए भारत की, नई उम्मीदों की और नई आवश्यकता… https://t.co/KeBuES64nH"
1304292146896228352,2020-09-11 05:34:15,Speaking on 'School Education in 21st Century.’ https://t.co/N0IXnJpkud
1304248854162870277,2020-09-11 02:42:13,The world remembers 9/11 for the dastardly attack on this day in USA. If only humankind had walked on the path of ‘… https://t.co/BuZF0lAAQZ
1304248852220788737,2020-09-11 02:42:12,Swami Vivekananda’s address in 1893 perfectly demonstrated the spirit of India’s ethos and the values that are an i… https://t.co/YJfJu1Z5rT
1304248850434195457,2020-09-11 02:42:12,Acharya Vinoba Bhave was one of the most devout followers of Mahatma Gandhi. He placed great emphasis on social emp… https://t.co/AMjDwcQwvn
1304248847095541764,2020-09-11 02:42:11,"In 1918 Bapu wrote about Acharya Vinoba Bhave- ""I do not know in what terms to praise you. Your love and your chara… https://t.co/x0GMm8wlHT"
1304248845010972675,2020-09-11 02:42:11,"Today, on 11th September we in India mark two important milestones. 

The Jayanti of Acharya Vinoba Bhave. 

The da… https://t.co/38mmQ8zLsv"
1304061156512772103,2020-09-10 14:16:22,"At 11 AM tomorrow, 11th September, I would be addressing a conclave on 'School Education in 21st Century’ as a part… https://t.co/YcsxfF2XLO"
1304049509018644482,2020-09-10 13:30:05,"A touching tribute to the remarkable Pranab Da! 

@SuPriyoBabul expresses the sentiments of our entire nation. https://t.co/rA3EOFzA5N"
1304033004092887042,2020-09-10 12:24:30,Made a phone call to my dear friend @AbeShinzo to wish him good health and happiness. I deeply cherish our long ass… https://t.co/lSZnXThuTX
1304026059206045697,2020-09-10 11:56:54,"‘फिश ऑन व्हील्स’ योजना ने पटना के राजू कुमार जी को न सिर्फ रोजगार का साधन उपलब्ध कराया है, बल्कि एक नई पहचान भी दी… https://t.co/UtHhvHLw29"
1304025983385649155,2020-09-10 11:56:36,"मधेपुरा के ज्योति मंडल जी ने जिस प्रकार मत्स्य पालन को अपना मिशन बनाया और इसके लिए खुद को समर्पित किया है, वो हर कि… https://t.co/9SToUWgntF"
1304025804225953793,2020-09-10 11:55:54,बरौनी के बृजेश कुमार जी पशुपालन के साथ किसानों को जागरूक करने का भी कार्य कर रहे हैं। सरकारी योजनाओं का लाभ उठाकर… https://t.co/ddt0f3xYMg
1304025668275978241,2020-09-10 11:55:21,"पूर्णिया की मोनिका भारती जी ने ससुराल में न सिर्फ अपनी शिक्षा पूरी की, बल्कि पशुपालन के जरिए वे अपने परिवार का संबल… https://t.co/qCm9FeQgrm"
1304023267380879360,2020-09-10 11:45:49,मत्स्य पालन के क्षेत्र में भारत तेजी से आगे बढ़ने जा रहा है। प्रधानमंत्री मत्स्य संपदा योजना से न केवल मछली उत्पादन… https://t.co/5Xeptgg5TD
1304023230655524865,2020-09-10 11:45:40,ई-गोपाला एप पशुपालन सेक्टर के विकास और इसे डिजिटल बनाने में महत्वपूर्ण भूमिका निभाएगा। हमारे पशुपालकों और अन्नदाता… https://t.co/iaqOB3L72F
1304023189400428545,2020-09-10 11:45:30,बिहार के पूसा (समस्तीपुर) स्थित डॉ. राजेंद्र प्रसाद केंद्रीय कृषि विश्वविद्यालय कृषि के क्षेत्र में एक महत्वपूर्ण… https://t.co/qLNvy15FfN
1303953711106990081,2020-09-10 07:09:25,Launching PMMSY and a series of development projects for Bihar’s growth. #AatmaNirbharBihar https://t.co/NrUh8O7mqB
1303944539493851136,2020-09-10 06:32:58,Will be launching key projects relating to the fisheries and animal husbandry sector. https://t.co/r1mXIqrlUm
1303730207740706817,2020-09-09 16:21:18,Spoke on phone with His Majesty @KingSalman about the important role being played by the G20 under the Saudi Presid… https://t.co/aJNxy2nW2g
1303695153878544384,2020-09-09 14:02:00,बिहार के पूसा (समस्तीपुर) में डॉ. राजेन्द्र प्रसाद केंद्रीय कृषि विश्वविद्यालय में एक Fish Production Technology Ce… https://t.co/UryQh5dsPv
1303695151919849475,2020-09-09 14:02:00,"बिहार की विकास परियोजनाओं में शामिल हैं:
 
सीतामढ़ी में फिश ब्रूड बैंक की स्थापना।
 
किशनगंज में Aquatic Disease Re… https://t.co/gKEzPJL8bm"
1303693790536822785,2020-09-09 13:56:35,"Tomorrow, 10th September, the e-Gopala App would be launched. This offers an extensive breed improvement marketplac… https://t.co/65L9UQz9Kr"
1303693623842594817,2020-09-09 13:55:56,"The advantages of PMMSY include:

Address critical gaps in fisheries sector.

Infuse the sector with latest technol… https://t.co/eaIq03lDJl"
1303693622219427842,2020-09-09 13:55:55,Pradhan Mantri Matsya Sampada Yojana will transform the fisheries sector. This scheme brings with it investments wo… https://t.co/OeUWU7rCEo
1303692830032846848,2020-09-09 13:52:46,"कल का दिन बेहद महत्वपूर्ण है। दोपहर 12 बजे प्रधानमंत्री मत्स्य संपदा योजना लॉन्च की जाएगी। 
 
इसके अलावा बिहार में… https://t.co/5ND2N4cm7k"
1303657481566957568,2020-09-09 11:32:19,इंदौर जिले के छगन लाल जी खजूर के पत्तों से झाड़ू बनाने का काम करते हैं। विषम परिस्थितियों में भी उन्होंने जीवन और… https://t.co/DMLenvre20
1303657269758836736,2020-09-09 11:31:28,रायसेन जिले के डालचंद कुशवाहा जी ताजी सब्जी का ठेला लगाने के साथ ऑर्गेनिक खेती भी करते हैं। अपनी कर्मठता से उन्हों… https://t.co/8mUMM8P3NA
1303657220412858368,2020-09-09 11:31:16,"ग्वालियर की अर्चना शर्मा जी ने जिस तरह से परिवार के साथ-साथ अपने टिक्की सेंटर को संभाला, वह नारी शक्ति के दमखम का प… https://t.co/j8AuO4pRep"
1303656654924214272,2020-09-09 11:29:01,"आपको अपनी और अपने ग्राहकों की सुरक्षा का पूरा ध्यान रखना है। मास्क हो, अपने हाथ की या आसपास की साफ-सफाई हो या फिर… https://t.co/x15JKQ5dij"
1303656610674348035,2020-09-09 11:28:51,"स्ट्रीट-वेंडर्स से जुड़ी एक और योजना पर तेजी से काम किया जा रहा है। 

प्रधानमंत्री स्वनिधि योजना से जुड़ने वाले सभी… https://t.co/vUhMmrJSSD"
1303656488674537480,2020-09-09 11:28:22,"पीएम-स्वनिधि योजना को इतना सरल बनाया गया है कि सामान्य से सामान्य व्यक्ति भी इससे जुड़ सके।

इसमें टेक्नोलॉजी के मा… https://t.co/zQNorWbKmo"
1303568887942791169,2020-09-09 05:40:16,Interacting with beneficiaries of PM-SVANidhi. Watch. #AatmaNirbharVendor https://t.co/96ZeYL3yw1
1303557655944929280,2020-09-09 04:55:38,"स्ट्रीट वेंडर्स के लिए यह योजना काफी लाभकारी साबित हो रही है। 

इसे न केवल सहज-सुलभ बनाया गया है, बल्कि इसमें उनकी… https://t.co/ApV8staCt5"
1303557214783893507,2020-09-09 04:53:53,थोड़ी ही देर में ‘स्वनिधि संवाद’ में हिस्सा लूंगा। पीएम-स्वनिधि योजना की कुछ मुख्य विशेषताएं देखिए...… https://t.co/bvuP8yfiKS
1303313204186144768,2020-09-08 12:44:16,स्ट्रीट वेंडर्स की सहायता के लिए इस वर्ष जून में पीएम-स्वनिधि योजना लॉन्च की गई थी। यह खुशी की बात है कि मध्य प्रदे… https://t.co/6rxTNGN3cX
1303313201971503104,2020-09-08 12:44:16,कल 9 सितंबर को सुबह 11 बजे वीडियो कॉन्फ्रेंसिंग के माध्यम से होने वाले ‘स्वनिधि संवाद’ को लेकर बेहद उत्सुक हूं। इस… https://t.co/l32l9cCeIN
1303242606969851907,2020-09-08 08:03:45,జయ ప్రకాష్ రెడ్డి గారు తనదైన ప్రత్యేక నటనా శైలితో  అందరినీ ఆకట్టుకున్నారు . తన దీర్ఘ కాల సినీ యాత్రలో ఆయన ఎన్నో మర… https://t.co/eQEY67qUoJ
1303230837442449409,2020-09-08 07:16:59,Professor Govind Swarup was an exceptional scientist. His pioneering works in radio astronomy have attained global… https://t.co/7vRzmWkBss
1303210007349977088,2020-09-08 05:54:12,Launching of Patrika Gate at a programme in Jaipur. https://t.co/d64CB2iJXE
1303168605048066048,2020-09-08 03:09:41,"At 11 AM today, 8th September, I would be inaugurating Patrika Gate in Jaipur, via video conferencing. Books author… https://t.co/Y2Uuy2DnlW"
1303167578265669633,2020-09-08 03:05:36,"Birthday greetings to Shri @girirajsinghbjp Ji. For years, he has worked as a diligent Party Karyakarta. He is work… https://t.co/kAZu0qI5XK"
1302974916665303042,2020-09-07 14:20:02,Congratulations to @DRDO_India for successful flight of the Hypersonic Test Demonstration Vehicle today. The scramj… https://t.co/Sn1sRJtJWe
1302948482685087744,2020-09-07 12:35:00,"जिस प्रकार की Flexibility का विजन लेकर यह पॉलिसी आई है, उसी प्रकार Implementation में भी Flexibility दिखानी है।

यह… https://t.co/EsTd4biFGY"
1302948047563890689,2020-09-07 12:33:16,"21वीं सदी में भी भारत को हम एक नॉलेज इकोनॉमी बनाने के लिए प्रयासरत हैं।

नई शिक्षा नीति इस संकल्प को सिद्ध करने की… https://t.co/Ug2M4iKj0m"
1302947968207564800,2020-09-07 12:32:57,नई शिक्षा नीति Studying के बजाय Learning पर फोकस करती है और Curriculum से आगे बढ़कर Critical Thinking पर जोर देती… https://t.co/u45GEkDbSw
1302947771276652544,2020-09-07 12:32:10,"राष्ट्रीय शिक्षा नीति सिर्फ पढ़ाई-लिखाई के तौर-तरीकों में ही बदलाव लाने के लिए नहीं है।

यह पॉलिसी 21वीं सदी के भार… https://t.co/ureC2yIR7J"
1302858307766497281,2020-09-07 06:36:41,"बिहार के सीतामढ़ी के जिज्ञासु सिंह जी खेती में जिस प्रकार का अद्भुत कार्य कर रहे हैं, वो हर किसी को नई ऊर्जा से भर… https://t.co/zgAYZGRT2v"
1302854298422796288,2020-09-07 06:20:45,"Let’s be #Local4Poshan!

Our nation is home to dozens of healthy dishes, which have high nutrition value. Share the… https://t.co/54pjI7YSwE"
1302852966932574208,2020-09-07 06:15:27,"Proper nutrition is vital to build a prosperous nation. 

#POSHANMaah2020 starts today. Let us undertake efforts to… https://t.co/zxadSyg1od"
1302836032916783105,2020-09-07 05:08:10,Addressing the Conference of Governors on National Education Policy 2020. https://t.co/S2CWEfFRYt
1302639503408992257,2020-09-06 16:07:14,"At 10:30 AM tomorrow, 7th September, I will join a conference with Rashtrapati Ji, Governors &amp; VCs of universities… https://t.co/yRTR3n0OcP"
1302535447868964866,2020-09-06 09:13:45,We will always remember Pujya Kesavananda Bharati Ji for his contributions towards community service and empowering… https://t.co/wYZAgWd7GH
1302261885622874118,2020-09-05 15:06:43,"RT @India_in_Iran: On #TeachersDay,Charanjot Patwalia,a student of KV Tehran,pays respects to teachers,Bharat Ratna Dr.S.Radhakrishnan &amp;men…"
1302261822355943425,2020-09-05 15:06:27,"RT @indembmanila: Ms. Jayasree Pisharodi, a teacher with a passion for teaching Mathematics and Statistics, says that teaching in Manila si…"
1302261795227275264,2020-09-05 15:06:21,"RT @Indian_Embassy: It's the teacher that makes the difference and not the classroom - F.Sionil Jose
#TeachersDay #TeachersDay2020 #teacher…"
1302073007779663872,2020-09-05 02:36:11,Who better than our knowledgeable teachers to deepen our connect with our nation’s glorious history. During the rec… https://t.co/0lvrgzcjLd
1302072402428358656,2020-09-05 02:33:46,We remain grateful to the hardworking teachers for their contributions towards shaping minds and building our natio… https://t.co/bKvhK20w7n
1301842671225323520,2020-09-04 11:20:54,"Rule की अपनी एक महत्ता है, लेकिन Role की विशेष महत्ता है। 

मैं Rule Based काम करूंगा कि Role Based काम करूंगा! 

अ… https://t.co/oC7UgpqoKM"
1301842589490933760,2020-09-04 11:20:35,"आज पुलिसिंग में टेक्नोलॉजी का सकारात्मक तरीके से और ज्यादा से ज्यादा उपयोग कैसे करें, इस पर बल देने की जरूरत है। https://t.co/6bVqjDsaet"
1301842516795244545,2020-09-04 11:20:17,"ट्रेनिंग का बहुत बड़ा महत्त्व है, आप ट्रेनिंग को कभी कम मत आंकिए।

हमने ट्रेनिंग को इतना नीचे कर दिया है, जो गुड गव… https://t.co/7sfgv0CtLI"
1301842022072856576,2020-09-04 11:18:19,Congratulations to these exceptional innovators. Their hardwork will go a long way in realising the dream of an Aat… https://t.co/oYCqx7XEMf
1301840928882057216,2020-09-04 11:13:59,"RT @PMOIndia: Kiran Shruthi hails from Tamil Nadu and serves in the TN cadre. 

She was always keen to join the Civil Services and that too…"
1301840904827723778,2020-09-04 11:13:53,"RT @PMOIndia: Tanushree studied about textiles and she trained in Jammu and Kashmir, fighting terror.

Here is an interesting interaction b…"
1301840891045244930,2020-09-04 11:13:50,RT @PMOIndia: PM @narendramodi and Partha Protim Das talk about how proper leadership and dealing with challenges impacts young IPS officer…
1301840877740912641,2020-09-04 11:13:46,"RT @PMOIndia: Om Prakash Jat shared experiences from his field training in Valsad, Gujarat. His work on the field taught him the vitality o…"
1301755543455817728,2020-09-04 05:34:41,Interaction with young police officers. https://t.co/J5eX6RI4qx
1301574529513185283,2020-09-03 17:35:24,"At 11 AM on Friday 4th September, I would be addressing, via video conferencing, the ‘Dikshant Parade’ of IPS proba… https://t.co/JXpQ0DZ4fm"
1301544196856184832,2020-09-03 15:34:52,Speaking at the @USISPForum #USIndiasummit2020. https://t.co/Lpd8c8AG4X
1301390878699786242,2020-09-03 05:25:38,Looking forward to address the @USISPForum #USIndiasummit2020. Will be sharing my views on ‘Navigating New Challeng… https://t.co/IeS5Rk87vY
1301146454082244609,2020-09-02 13:14:23,The iGOT platform will enable the transition to a role-based HR management &amp; continuous learning. Mission Karmayogi… https://t.co/2rjGxFk7b8
1301145754090631170,2020-09-02 13:11:36,#MissionKarmayogi - National Program for Civil Services Capacity Building approved in today’s cabinet will radicall… https://t.co/vlC5qnRNyy
1301076089322627072,2020-09-02 08:34:47,സ്ത്രീകളുടെ വിദ്യാഭ്യാസത്തിനും ശാക്തീകരണത്തിനും അദ്ദേഹം മുൻഗണന നൽകി. ക്രാന്തദർശിയായ ആ ദാർശനികന്റെ ആദർശങ്ങൾ ഇന്ത്യയി… https://t.co/RvOdCqkxa9
1301076029507661824,2020-09-02 08:34:32,ആരാധ്യനായ ശ്രീനാരായണഗുരുവിനു അദ്ദേഹത്തിന്റെ ജയന്തിയിൽ ഞാൻ പ്രണാമങ്ങൾ അർപ്പിക്കുന്നു. ആത്മീയതയുടെയും സാമൂഹികപരിഷ്കരണ… https://t.co/sDqbkCooXo
1301075736619491329,2020-09-02 08:33:23,I bow to the venerable Sree Narayana Guru on his Jayanti. His life and works epitomised the perfect blend of spirit… https://t.co/GSQnGZlmPp
1300718041114836997,2020-09-01 08:52:01,Paid tributes to respected Shri Pranab Mukherjee. He would be remembered by generations for his efforts towards Ind… https://t.co/xF4qbmh8cr
1300413238421512193,2020-08-31 12:40:51,"I was new to Delhi in 2014. From Day 1, I was blessed to have the guidance, support and blessings of Shri Pranab Mu… https://t.co/mm1ofvSKaw"
1300413236429254656,2020-08-31 12:40:50,"As India’s President, Shri Pranab Mukherjee made Rashtrapati Bhavan even more accessible to common citizens. He mad… https://t.co/x3usAMxdkN"
1300412805816807424,2020-08-31 12:39:08,"During his political career that spanned decades, Shri Pranab Mukherjee made long-lasting contributions in key econ… https://t.co/UsSfV3gJmO"
1300412575641862144,2020-08-31 12:38:13,India grieves the passing away of Bharat Ratna Shri Pranab Mukherjee. He has left an indelible mark on the developm… https://t.co/KCDQY3beBT
1300266943987867651,2020-08-31 02:59:31,"Greetings on Onam. This is a unique festival, which celebrates harmony. It is also an occasion to express gratitude… https://t.co/zJb4YC8NfM"
1300266496489213953,2020-08-31 02:57:45,എല്ലാ മലയാളികൾക്കും ഹൃദയം നിറഞ്ഞ ഓണാശംസകൾ നേരുന്നു. ഓണം സൗഹാർദത്തിന്റെയും ഐക്യത്തിന്റെയും ആഘോഷമാണ്. കഠിനാധ്വാനികളായ… https://t.co/KkMWC4IGxC
1300110272439308290,2020-08-30 16:36:58,"Informative thread @YourStoryCo, giving a glimpse of the talent of India’s youth. 

During #MannKiBaat, I could onl… https://t.co/VagwZkydk0"
1300099662058143745,2020-08-30 15:54:48,Congratulations to our chess players for winning the FIDE Online #ChessOlympiad. Their hard work and dedication are… https://t.co/7oZtSmzava
1300049325763035137,2020-08-30 12:34:47,Great thread! Kudos to @BSF_India for their efforts. https://t.co/5JnUMWFBrL
1300048551091884033,2020-08-30 12:31:42,"On International Whale Shark Day, we reiterate our commitment to protect the whale shark. Did you know whale sharks… https://t.co/HDbVr0BI3M"
1300028342146535424,2020-08-30 11:11:24,India’s start-up space is doing wonders and is destined for even greater heights. https://t.co/XYZQXiWGhK
1300027799554596864,2020-08-30 11:09:15,Beautiful photo! https://t.co/aHcugPEwFp
1300027196908531712,2020-08-30 11:06:51,You are right. https://t.co/dCrwmEe4nB
1300026985280749571,2020-08-30 11:06:01,Happy to see the states responding enthusiastically to the clarion call of making India a toy production hub. https://t.co/tlgB209M6X
1300026830905171968,2020-08-30 11:05:24,Great to know. https://t.co/1C6vF8a3lz
1300026639426809857,2020-08-30 11:04:38,"Much needed and long due.

We have the best artisans and talented innovators. I am confident India can emerge as a… https://t.co/4RxisysWEE"
1300026441598341121,2020-08-30 11:03:51,"Let us team up for toys. 

We are working to ensure youngsters get access to more (Indian made) toys…

Also highlig… https://t.co/QvOVyOh8NG"
1300026005449396226,2020-08-30 11:02:07,"Indian breeds of dogs are majestic!

Also highlighted the exemplary roles played by dogs in our security forces, po… https://t.co/CnTFBz5w36"
1300025434956943360,2020-08-30 10:59:51,"For the most innovative minds and effective problem solvers, come to India!

The Aatmanirbhar Bharat App Innovation… https://t.co/yIoFrRZYug"
1300025033964699650,2020-08-30 10:58:16,वर्ष 2022 में हमारा देश स्वतंत्रता के 75 वर्ष का पर्व मनाएगा। यह बहुत आवश्यक है कि हमारे विद्यार्थी आजादी की जंग और… https://t.co/1oz4v9ng0d
1300024839567097857,2020-08-30 10:57:29,Nation और Nutrition का गहरा संबंध है। पिछले कुछ वर्षों में इस दिशा में काफी प्रयास किए गए हैं। इसे जन-भागीदारी से ज… https://t.co/Thd5C2ZATv
1300024128041136130,2020-08-30 10:54:40,"हमारे किसानों ने कोरोना की इन कठिन परिस्थितियों में भी अपनी ताकत को साबित किया है।

मैं देश के किसानों को बधाई देता… https://t.co/fEby1J7zix"
1299942484089348098,2020-08-30 05:30:14,Tune in to #MannKiBaat August 2020. https://t.co/XxDKp09J1A
1299921552536936448,2020-08-30 04:07:04,"We recall the sacrifice of Imam Hussain (AS). For him, there was nothing more important than the values of truth an… https://t.co/oj2m6GGFs2"
1299921307988041729,2020-08-30 04:06:05,Birthday wishes to my valued colleague Shri @rsprasad Ji. He is making laudatory efforts to transform India in vari… https://t.co/eg8WJiXNEu
1299690713228009472,2020-08-29 12:49:47,Tune in at 11 AM on 30th August. #MannKiBaat https://t.co/PuaZEqmT78
1299688968200486914,2020-08-29 12:42:51,"Meet the lively Tony Garu.

He spoke a few lines in Telugu. 

I found him extremely well-versed in a wide range of… https://t.co/BzQaJlgsm3"
1299688854916489216,2020-08-29 12:42:24,Mayank Jain and I discussed forestry. It is good to see youngsters passionate about increasing India’s forest cover. https://t.co/wuWJteWzg2
1299688656442019840,2020-08-29 12:41:37,"Swati belongs to Jhansi itself. Hailing from Bundelkhand, it is natural that she is passionate towards improving th… https://t.co/Eb5TXi8z9u"
1299688354552799233,2020-08-29 12:40:25,"An interaction between 2 Narendras.

Meet horticulture student, Narendra who belongs to Rajasthan. I was impressed… https://t.co/gfMIBRSDHX"
1299688205772439553,2020-08-29 12:39:49,"Yoganshi Arya belongs to Tikamgarh and is studying about agriculture. 

She is happy she is pursuing studies in agr… https://t.co/PjQZlcZO2X"
1299687869787774976,2020-08-29 12:38:29,यूपी और एमपी में फैले बुंदेलखंड के सभी जिलों में पानी के स्रोतों का निर्माण करने और पाइपलाइन बिछाने का काम जारी है।… https://t.co/zsljdALsYh
1299687482125033472,2020-08-29 12:36:57,नई राष्ट्रीय शिक्षा नीति में कृषि से जुड़ी शिक्षा और उसकी प्रैक्टिकल एप्लीकेशन को लेकर अनेक जरूरी रिफॉर्म्स किए गए… https://t.co/EoMcxhqQQL
1299687420896501760,2020-08-29 12:36:42,"बीते 6 साल से निरंतर कोशिश की जा रही है कि रिसर्च का खेती से सीधा सरोकार हो, गांव के स्तर पर छोटे से छोटे किसान को… https://t.co/oN58OnPUSb"
1299687352286150656,2020-08-29 12:36:26,"आज जब भारत को आत्मनिर्भर बनाने के लिए एक व्यापक अभियान चल रहा है, तो कृषि उसका एक बहुत अहम पहलू है।

कृषि में आत्म… https://t.co/LlkNPVgEXP"
1299687211638484999,2020-08-29 12:35:52,"తెలుగు భాషా దినోత్సవ శుభాకాంక్షలు. తెలుగు భాషాభివృద్ధికి పాటుపడుతున్న అందరికీ ముఖ్యంగా యువతకి నా ధన్యవాదాలు.
తన సా… https://t.co/SNhnjMvdlQ"
1299687153157382147,2020-08-29 12:35:38,"Greetings on Telugu Language Day. Today we appreciate all those who are making Telugu popular, especially among the… https://t.co/bdjCqtdA7i"
1299686665170989056,2020-08-29 12:33:42,Congratulations to all the talented sportspersons who have been conferred the National Sports and Adventure Awards… https://t.co/xfcchNjjej
1299614504637009921,2020-08-29 07:46:58,"Inaugurating College and Admin Buildings of Rani Lakshmi Bai Central Agricultural University, Jhansi. https://t.co/RUdfhvKGfQ"
1299561090557198336,2020-08-29 04:14:43,Government of India is making numerous efforts to popularise sports and support sporting talent in India. At the sa… https://t.co/ZWgEuPaMCz
1299561086979457024,2020-08-29 04:14:42,"Today, on #NationalSportsDay, we pay tributes to Major Dhyan Chand, whose magic with the hockey stick can never be… https://t.co/XLlDMokFg5"
1299561083108089856,2020-08-29 04:14:41,#NationalSportsDay is a day to celebrate the remarkable achievements of all those exemplary sportspersons who have… https://t.co/v5ipU9ehfj
1299372480742686721,2020-08-28 15:45:15,"At 12:30 PM tomorrow, the College and Administration Buildings of Rani Lakshmi Bai Central Agricultural University,… https://t.co/ITZ36Mg0L0"
1299350205226123264,2020-08-28 14:16:44,Saddened by the demise of Lok Sabha MP Shri H. Vasanthakumar Ji. His strides in business and social service efforts… https://t.co/7plhimdVtr
1299329663144132609,2020-08-28 12:55:06,"Pained to hear about your ill health, my dear friend @AbeShinzo. In recent years, with your wise leadership and per… https://t.co/Jb9fHr2XTz"
1299314149772599296,2020-08-28 11:53:28,മഹാത്മാ അയ്യങ്കാളിയുടെ ശ്രേഷ്ഠമായ ചിന്തകളും നീതിയും സമത്വവും വിളയാടുന്ന ഒരു സമൂഹം സൃഷ്ടിക്കുന്നതിന് അദ്ദേഹം നൽകിയ… https://t.co/VhU2AGvIvS
